id,item_name,water,calories,calcium,carbs,cholesterol,iron,fiber,monounsaturated_fats,polyunsaturated_fats,potassium,proteins,saturated_fats,sodium,sugar,trans_fats,fats,vit_a,vit_c,vit_d,ala,found,Unnamed: 22
1857,strawberry syrup,84.00999999999999,250.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1858,strawberry topping,33.0,254.0,6.0,66.3,0.0,0.28,0.7,0.014,0.05,51.0,0.2,0.005,0.021,27.38,0.0,0.1,18.0,13.7,0.0,0.0,,
1859,strawberry whipped cream,61.3,318.0,6.0,23.05,266.6666669,0.12,0.0,1.616,0.523,18.0,1.25,21.783,0.025,23.05,0.0,25.31,7.0,0.0,0.0,0.0,,
1860,strawberry yogurt,85.1,89.32300885,135.3716814,16.39964602,2.5,0.03,0.0,0.0,0.0,163.721239,3.759911505,0.813477876,0.050836283190000005,15.07221239,0.0,1.238716814,0.0,0.0,0.0,0.0,,
1862,stuffing,64.77000000000001,195.0,30.0,18.84,0.0,0.95,0.8,5.771,3.553,67.0,2.73,2.319,0.479,2.04,2.07,12.05,114.0,0.0,0.0,0.0,,
1863,stuffing mix,64.77000000000001,140.0,18.0,0.4,0.0,3.7,0.0,2.045,2.153,179.0,16.7,1.923,0.129,0.0,0.084,7.44,82.0,3.0,0.0,0.0,,
1864,sucralose,8.83,383.0,0.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,,
1865,sugar,0.02,387.0,1.0,99.98,0.0,0.03,0.0,0.0,0.0,2.0,0.0,0.0,0.0005,99.855,0.0,0.0,0.0,0.0,0.0,0.0,,
1866,sugar snap pea,88.89,41.5882353,21.5,7.304411764,0.0,1.04,2.476470588,0.0105,0.0445,100.0,2.576470588,0.0195,0.00788235294,4.352941177,0.0,0.1,54.0,0.0,0.0,0.0,,
1867,sultana,80.4559998,302.0,53.0,79.52,0.0,1.79,4.0,0.019,0.135,746.0,3.39,0.151,0.012,59.19,0.0,0.46,0.0,3.2,0.0,0.0,,
1869,summer squash,94.64,16.0,15.0,3.35,0.0,0.35,1.1,0.016,0.089,262.0,1.21,0.044,0.002,2.2,0.0,0.18,105.0,0.0,0.0,0.0,,
1870,sundried tomato,14.56,260.5789474,107.631579,54.19578948,0.0,7.176578947,14.04473684,0.0,0.0,1713.5,12.31815789,0.213,0.3692894737,34.58447369,0.0,1.485,44.0,0.0,0.0,0.0,,
1871,sundried tomatoes packed in oil,53.83,213.0,47.0,23.33,0.0,2.68,5.8,8.663,2.06,1565.0,5.06,1.893,0.266,0.0,0.0,14.08,64.0,0.0,89.1,0.0,,
1873,sunflower oil,0.0,884.0,0.0,0.0,0.0,0.0,0.0,51.5945,34.749,0.0,0.0,10.0795,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,
1874,sunflower seed,1.536,635.1542857,116.2285715,18.72697143,0.0,6.003428572,11.11714286,6.0832,21.04575,544.0,23.08548572,6.018721429,3.84512,3.532914286,0.0,56.872,0.0,0.0,0.0,0.0,,
1875,sunflower seed butter,0.62,621.0,63.25,22.5975,0.0,3.6225,9.1,32.0125,14.2775,288.0,19.5775,5.464,0.353,9.9575,0.0135,52.6,0.0,0.0,0.0,0.0541,sunflower seed butter,
1877,sweet and sour sauce,60.27,96.0,4.0,23.07,0.0,0.18,0.1,0.001,0.002,28.0,0.36,0.001,0.314,17.54,0.0,0.0,1.0,0.0,8.7,0.0,,
1878,sweet corn,76.05,95.94117645,1.0,20.52647059,0.0,0.26,2.176470588,0.0,0.0,135.0,3.399705883,0.1625,0.0075,4.894705883,0.0,1.263235294,0.0,0.0,0.0,0.0086,sweet corn,
1880,sweet italian sausage,51.080000000000005,325.9411765,9.0,2.089705883,38.0,1.178235294,0.0,7.17,2.015,126.5,15.36029412,10.34088235,0.7243235294,1.176470588,0.0,28.01794117,0.0,0.0,0.0,0.0,,
1881,sweet onion,91.24,32.0,20.0,7.55,0.0,0.26,0.9,0.0,0.0,119.0,0.8,0.0,0.008,5.02,0.0,0.08,0.5,0.0,0.0,0.0,,
1884,sweet pickle,76.2,123.4588669,0.0,28.21916958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6349313157,28.21916958,0.0,0.0,38.0,0.0,0.0,0.0,,
1886,sweet potato,77.28,86.0,30.0,20.12,0.0,0.61,3.0,0.001,0.014,337.0,1.57,0.018,0.055,4.18,0.0,0.05,14187.0,2.4,0.0,0.0,,
1889,sweetener,8.83,336.0,0.0,91.17,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,80.33,0.0,0.0,0.0,0.0,0.0,0.0,,
1890,swiss cheese,37.63,380.0,791.0,5.38,92.0,0.2,0.0,7.274,0.972,77.0,26.93,17.779,0.192,1.32,0.0,27.8,830.0,0.0,0.0,0.0388,,
1895,taco sauce,85.3,40.0,15.0,9.695,0.0,0.27,0.9,0.0,0.0,0.0,0.845,0.0165,0.7365,4.81,0.0,0.09,0.0,0.0,0.0,0.0,,
1896,taco seasoning,5.7,322.0,0.0,58.0,0.0,3.6,13.3,0.0,0.0,516.6666667,4.5,0.0,7.684833234,13.74833334,0.0,0.0,0.0,0.0,0.0,0.0,,
1899,tahini,3.0,656.25,125.0,12.5,0.0,9.375,12.5,0.0,0.0,400.0,25.0,9.375,0.140625,0.0,0.0,59.375,3.0,0.0,0.0,0.0,,
1900,tamari,66.0,60.0,20.0,5.57,0.0,2.38,0.8,0.017,0.044,212.0,10.51,0.011,5.586,1.7,0.0,0.1,0.0,0.0,0.0,0.0,,
1903,tamarind paste,31.4,239.0,74.0,62.5,0.0,2.8,5.1,0.181,0.059,628.0,2.8,0.272,0.028,57.4,0.0,0.6,30.0,3.5,0.0,0.0,,
1904,tangelo,86.9132,46.6316,33.0263,11.7766,0.0,0.11025,1.72105,0.0316,0.03635,169.5,0.80975,0.02175,0.0007894999999999999,7.73765,0.0,0.1708,125.07895,0.0,0.0,0.0,,
1905,tangerine,85.17,53.0,37.0,13.34,0.0,0.15,1.8,0.06,0.065,166.0,0.81,0.039,0.002,10.58,0.0,0.31,357.5,0.0,0.0,0.0,,
1906,tangerine juice,87.0,46.5,18.0,11.05,0.0,0.2,0.2,0.027,0.0325,178.0,0.5,0.0185,0.001,10.85,0.0,0.2,133.0,0.0,0.0,0.0,,
1908,tapioca,10.99,345.6666667,10.0,86.01166667,0.0,0.79,0.45,0.0,0.0,5.5,0.095,0.0025,0.0005,1.675,0.0,0.01,0.0,0.0,0.0,0.0,,
1909,tapioca flour,10.99,358.0,20.0,88.69,0.0,1.58,0.9,0.005,0.003,11.0,0.19,0.005,0.001,3.35,0.0,0.02,0.0,0.0,0.0,0.0,,
1910,tapioca pudding mix,4.1000000000000005,333.3,0.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1911,tapioca starch,10.99,354.0,10.0,89.345,0.0,0.79,0.45,0.0,0.0,5.5,0.095,0.0025,0.0005,1.675,0.0,0.01,0.0,0.0,0.0,0.0,,
1912,taro,63.800000000000004,112.0,43.0,26.46,0.0,0.55,4.1,0.016,0.083,591.0,1.5,0.041,0.011,0.4,0.0,0.2,76.0,4.5,0.0,0.0,,
1913,tarragon,7.739999999999999,295.0,1139.00005,50.22,0.0,32.3,7.4,0.474,3.698,3020.00005,22.77,1.881,0.062,0.0,0.0,7.24,2205.0,0.0,0.0,0.0,,
1914,grated and deep fried potatoes,62.8,182.0232558,6.5,24.02790698,0.0,0.235,2.312790697,0.0,0.0,274.6627907,2.127790698,1.581093023,0.4581860465,0.721395349,0.0315,9.006162791,0.0,0.0,0.0,0.1111,tater tots,
1915,tea,5.1,1.0,0.0,0.3,0.0,0.01,0.0,0.001,0.004,21.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1918,tequila,66.60000000000001,231.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,2.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1919,teriyaki sauce,67.69,86.5,25.0,15.755,0.0,1.7,0.1,0.0,0.0,225.0,5.93,0.0,3.833,13.58,0.0,0.01,0.0,0.0,0.0,0.0,,
1920,thai sweet chili sauce,38.006,230.4771611,2.5438,57.73837778,0.0,0.0521,0.05125,0.0,0.0,13.26685,0.0781,0.00235,0.2361139222,56.63692778,0.0,0.01405,2.0353,0.0,0.0,0.0,,
1921,thousand island dressing,46.51,374.5,17.0,14.64,13.0,1.18,0.8,7.881,18.22,107.0,1.09,5.092,0.9125,15.18,0.0,35.06,112.5,0.0,0.0,0.0,,
1924,toasted almonds,2.8000000000000003,564.3833897,282.1916949,21.16437711,0.0,7.054792371,14.10958474,0.0,0.0,0.0,21.16437711,3.527396186,0.0,7.054792371,0.0,49.3835466,0.0,0.0,0.0,0.0,,
1925,toasted pecan,1.0999999999999999,691.0,70.0,13.86,0.0,2.53,9.6,40.801,21.614,410.0,9.17,6180.0,0.0,3.97,0.0,71.97,56.0,1.1,0.0,0.0,,
1929,toffee and milk chocolate bar,1.5,547.5,111.5,62.06,63.5,1.19,1.7,8.075,1.299,211.5,4.36,19.537,0.107,57.485,0.337,31.205,189.0,0.1,0.0,0.0,,
1930,toffee ice cream,53.647999999999996,249.9324,116.5676,28.6011,0.0,0.0827,0.6149,3.6981,0.5457,181.0,3.2045,8.4653,0.0866892,26.3585,0.082,13.6453,142.446,0.5514,0.0,0.005,toffee ice cream,
1931,tofu,82.31,61.0,111.0,1.18,0.0,1.11,0.2,0.814,2.081,120.0,7.17,0.533,0.008,0.7,0.0,3.69,0.0,0.2,0.0,0.0,,
1935,tomato,94.52000000000001,18.0,10.0,3.905,0.0,0.27,1.2,0.041,0.109,237.0,0.88,0.037,0.005,2.63,0.0,0.2,437.5,0.0,0.0,0.0,,
1938,tomato chili sauce,68.0,98.0,20.0,19.79,0.0,0.8,4.15,0.038,0.154,370.0,2.5,0.045,1.338,11.935,0.0,0.3,357.0,0.0,0.0,0.0,,
1941,tomato juice,87.74,17.0,10.0,3.885,0.0,0.41,0.4,0.007,0.0255,223.0,0.805,0.0135,0.261,3.07,0.0,0.17,236.5,0.0,0.0,0.0051,tomato juice,
1942,tomato paste,73.5,82.0,36.0,18.91,0.0,2.98,4.3,0.067,0.16,1014.0,4.32,0.1,0.0785,11.295,0.0,0.47,800.5,0.0,0.0,0.0,,
1943,tomato pesto,21.9057,459.3502,198.7405,22.8103,0.0,3.9241,4.5913,25.8164,4.2021,1284.2524,9.9365,7.1903,0.5034448,13.3354,0.1363,39.0854,91.1341,16.7922,0.0,0.0157,tomato pesto,
1944,tomato puree,87.88,38.0,18.0,8.98,0.0,1.78,1.9,0.031,0.086,439.0,1.65,0.029,0.028,4.83,0.0,0.21,268.0,0.0,0.0,0.0,,
1945,tomato sauce,91.28,30.5,14.0,6.36,0.0,0.865,1.5,0.0365,0.1,334.0,1.25,0.0345,0.011,3.9,0.0,0.25,184.5,0.0,0.0,0.0,,
1948,tonic water,91.10000000000001,35.18044854,0.5,9.248119611,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.01307017443,9.046114627,0.0,0.0,0.0,0.0,0.0,0.0,,
1949,topping,14.033000000000001,254.0,6.0,66.3,0.0,0.28,0.7,0.014,0.05,51.0,0.2,0.005,0.021,27.38,0.0,0.1,18.0,13.7,0.0,0.0,,
1950,tortellini,30.5,346.4824561,163.7192983,53.32456141,49.1754386,1.627192983,1.827192983,1.033,0.2305,44.5,15.52192983,4.431578948,0.6503684210999999,1.352192983,0.0,8.000964913,38.0,0.0,0.0,0.0,,
1951,tortilla,26.8,295.0,72.0,51.8,0.0,2.79,4.0,3.0305,1.2825,150.5,7.85,1.4575,0.409,0.7,0.0,6.2,0.5,0.0,0.0,0.0,,
1952,tortilla chips,2.64,497,0.0,67.4,0.0,0.0,4.2,0.0,0.0,0.0,5.55,1.4055,0.1925,0.89,0.406,22.3,0.0,0.0,0.0,0.0311,tortilla chips,
1953,triple berry cereal,5.1,389.0,0.0,78.62,0.0,0.46,3.3,2.406,0.63,69.0,3.52,3.307,1.567,4.22,0.0,6.67,0.0,0.3,0.0,0.0,,
1960,turkey,72.69,143.0,11.0,0.13,5.0,0.86,0.0,1.826,1.466,224.0,21.64,1.461,0.112,0.07,0.062,5.64,17.0,0.0,0.0,0.0632,turkey,
1961,turkey bacon,61.83,226.0,80.0,1.89,12.0,1.4,0.0,6.223,4.699,349.0,15.94,4.52,1.069,0.0,0.184,16.93,10.0,0.0,0.0,0.231,turkey bacon,
1964,turkey breast,74.89,114.0,11.0,0.14,0.0,0.73,0.0,0.264,0.258,242.0,23.66,0.289,0.113,0.05,0.013,1.48,6.0,0.0,0.0,0.0087,turkey breast,
1969,turkey sausage,70.42,155.0,19.0,0.47,37.5,1.17,0.0,2.624,2.386,262.0,18.79,1.963,0.593,0.0,0.35,8.08,44.0,0.0,0.0,0.1275,turkey sausage,
1970,turkey stock,92.15,21.125,1.5,2.181666667,1.5,0.105,0.0,0.291,0.1065,52.5,1.468333334,0.1605,0.16108333339999997,0.998333334,0.0,0.6,1.0,0.0,0.0,0.0,,
1971,turkey stuffing,63.105599999999995,200.3743,57.3278,17.3699,0.0,1.6107,1.1681,2.9851,1.0764,136.3557,6.3297,6.694,0.3455122,2.8917,0.4092,11.8363,553.8058,1.3087,0.0,0.0656,turkey stuffing,
1972,turmeric,12.85,312.0,168.0,67.14,0.0,55.0,22.7,0.449,0.756,2079.9999,9.68,1.838,0.027,3.21,0.056,3.25,0.0,0.7,0.0,0.0019,turmeric,
1973,turmeric root,12.9,312.0,168.0,67.14,0.0,55.0,22.7,0.449,0.756,2079.9999,9.68,1.838,0.027,3.21,0.056,3.25,0.0,0.7,0.0,0.0,,
1974,turnip,91.86999999999999,28.0,30.0,6.43,0.0,0.3,1.8,0.006,0.053,191.0,0.9,0.011,0.067,3.8,0.0,0.1,0.0,0.0,0.0,0.0,,
1977,udon noodles,79.211,137.0,12.0,25.01,29.0,1.46,1.2,0.578,0.549,38.0,4.51,0.417,0.236,0.4,0.0,2.06,21.0,0.0,0.0,0.0,,
1978,vanilla almond milk,91.8,30.02311311,193.208018,4.176849049,0.0,0.370462262,0.420462262,0.3125,0.104,25.0,0.430462262,0.0,0.06677396195,3.786386787,0.0,1.291617918,196.8466967,0.0,0.0,0.0,,
1979,vanilla bean,4.9951429,288.0,11.0,12.65,16.74008811,0.12,0.0,0.01,0.004,148.0,0.06,0.01,0.009,12.65,0.0,0.06,0.0,0.0,0.0,0.0,,
1980,vanilla bean paste,52.580000000000005,210.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1981,vanilla cake mix,7.180000000000001,374.0,211.0,81.92,0.0,2.08,1.2,0.694,0.231,47.0,3.7,1.62,0.728,43.29,0.231,3.5,0.0,0.0,0.0,0.0,,
1982,vanilla caramel latte mix,4.1000000000000005,305.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0.27798,50.85,0.0,10.17,0.0,0.0,0.0,0.0,,
1985,vanilla coffee creamer powder,3.44,500.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66666667,0.125,58.33333333,0.0,20.83333333,0.0,0.0,0.0,0.0,,
1986,vanilla coffee mix,4.1000000000000005,500.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66666667,0.125,58.33333333,0.0,20.83333333,0.0,0.0,0.0,0.0,,
1987,vanilla extract,96.19526,288.0,11.0,12.65,0.0,0.12,0.0,0.01,0.004,148.0,0.06,0.01,0.009,12.65,0.0,0.06,0.0,0.0,0.0,0.0,,
1989,vanilla frozen yogurt,71.2,171.8076923,148.4230769,27.48461538,22.07692308,0.15,0.0,0.795,0.105,105.5,3.538461539,2.863846154,0.08965384616,23.53846154,0.0,4.723076923,106.4230769,0.0,0.0,0.0,,
1991,vanilla greek yogurt,85.1,80.17647059,93.61764706,11.36147059,1.5,0.02,0.25,0.0195,0.0045,120.9117647,8.437647059,0.0665,0.03464705883,10.3582353,0.002,0.09,0.0,0.0,0.0,0.001,vanilla greek yogurt,
1992,vanilla ice cream,60.0,204.0,128.0,23.6,22.0,0.09,0.7,2.9695,0.4515,199.0,3.5,6.79,0.08,21.22,0.0,11.0,270.0,0.0,0.0,0.0,,
1993,vanilla maple cookie,15.879999999999999,486.0,32.0,68.97,4.0,2.65,1.6,10.626,4.636,100.0,5.42,4.767,0.328,27.62,0.0,21.39,17.0,0.0,0.0,0.0,,
1994,vanilla milk mix,0.8999999999999999,66.0,0.0,8.0,0.0,0.0,0.8,0.0,0.0,0.0,1.0,0.1,0.04,5.5,0.0,0.5,0.0,0.0,0.0,0.0,,
1995,vanilla powder,52.580000000000005,148.0,115.0,19.59,23.0,0.46,0.9,1.785,0.316,166.0,3.37,3.962,0.081,13.63,0.0,6.52,304.0,0.0,0.0,0.0,,
1996,vanilla protein powder,3.44,368.3076923,522.9615385,5.048076923,8.0,10.18038462,1.55,0.079,0.1495,250.0,77.52653846,0.3905,0.078,0.0,0.0,4.626153846,0.0,0.0,0.0,0.0,,
1998,vanilla rice milk,87.5785,51.90214371,63.7199593,10.65174114,0.0,0.02125,0.04,0.3382,0.1541,3.5485,0.2689,0.04605,0.02110653877,6.194101557,0.00205,0.959172395,102.6430988,0.0,0.0,0.0965,vanilla rice milk,
1999,vanilla shake powder,3.44,148.0,115.0,19.59,23.0,0.46,0.9,1.785,0.316,166.0,3.37,3.962,0.081,13.63,0.0,6.52,304.0,0.0,0.0,0.0,,
2000,vanilla sorbet,68.4,193.8756773,2.58335,25.02231364,0.0,0.3567,0.40345,0.0,0.0,50.66175,0.56755,9.348454546,0.01889840454,21.10500455,0.0,9.961804546,0.0,0.4191,0.0,0.0,,
2001,vanilla soy milk,91.32000000000001,38.7552652,122.350884,4.0883628,0.0,0.42283628,0.60567256,0.0,0.0,132.492698,2.45201768,0.20441814,0.0418119908,2.85985396,0.0,1.42992698,0.0,0.0,0.0,0.0,,
2003,vanilla soy yogurt,77.0,94.06389839,205.7647777,13.52168539,0.0,0.587899365,0.587899365,0.0,0.0,0.0,4.115295555,0.293949682,0.008818490474,10.58218857,0.0,2.35159746,58.7899365,0.587899365,0.0,0.0,,
2004,vanilla sugar,0.5662,383.48565,0.55195,96.7113,0.0,0.02535,0.0,5e-05,0.0,7.25855,0.0003,5e-05,0.00054155,96.5872,0.0,0.0003,0.0,0.0,0.0,0.0,,
2005,vanilla syrup,0.02,387.0,1.0,99.98,0.0,0.05,0.0,0.0,0.0,2.0,0.0,0.0,0.001,99.8,0.0,0.0,0.0,0.0,0.0,0.0,,
2006,vanilla wafer,4.1000000000000005,463.1428572,0.0,74.05,0.5,0.0,0.7,5.521428571,4.192857143,42.0,3.785714286,7.314285715,0.2367142857,33.65714286,0.125,17.62857143,0.0,0.0,0.0,0.0,,
2007,vanilla yogurt,85.1,87.45814978,125.0792952,15.56845815,9.51321586,0.0,0.220264317,0.0,0.0,70.5,3.232114538,0.881057269,0.052134361239999996,9.768193835,0.0,1.321585903,96.57929515,0.0,0.0,0.0,,
2008,veal,72.84,144.0,15.0,0.0,0.0,0.83,0.0,2.57,0.48,315.0,19.35,2.79,0.082,0.0,0.0,6.77,0.0,0.0,0.0,0.0,,
2011,vegetable bouillon cube,58.18,144.0,67.0,1.24,206.0,2.95,0.0,0.344,0.909,176.0,27.59,0.446,0.613,0.0,0.0,2.35,179.0,2.0,0.0,0.0,,
2012,vegetable bouillon powder,58.18,438.0,187.0,64.88,13.0,1.03,0.2,5.365,4.485,309.0,16.7,3.433,1.067,14.47,0.0,13.89,25.0,1.1,0.0,0.0,,
2013,vegetable juice,94.08999999999999,21.0,16.0,4.12,0.0,0.3,0.8,0.0,0.0,193.0,0.82,0.0,0.173,3.29,0.0,0.0,0.0,29.6,0.0,0.0125,vegetable juice,
2014,vegetable oil,0.0,884.0,0.0,0.0,0.0,0.03,0.0,28.244,57.1825,0.0,0.0,10.0245,0.0,0.0,1.2885,100.0,0.0,0.0,0.0,5.4715,vegetable oil,
2015,vegetable protein,44.9925796,339.5563381,560.6408451,24.00225352,0.0,6.380563381,10.51056338,0.104,0.2665,1271.225352,64.46239437,0.94828169,0.1684507043,8.21,0.0,2.370563381,2.0,0.0,0.0,0.0,,
2016,vegetable soup,91.59,78.54529178,15.70905836,16.49451127,0.0,0.785452918,1.570905836,0.0,0.0,0.0,3.141811671,0.235635875,0.5262534549,5.498170425,0.0,0.392726459,314.1811671,0.785452918,0.0,0.0,,
2017,vegetable soup mix,2.9000000000000004,300.0,50.0,64.0,0.0,4.0,15.0,0.0,0.0,0.0,19.0,0.0,0.01,2.0,0.0,2.0,0.0,3.0,0.0,0.0,,
2018,vegetable stock,97.92,6.6407,6.5129,1.5406,0.0,0.0768,0.1328,0.0012,0.0118,48.4873,0.1577,0.0045,0.0633549,0.6491,0.0,0.0249,158.7129,1.4112,0.0,0.0,vegetable stock,
2019,veggie burger,5.0752258,183.1174,122.0856,16.5471,2.59405,2.1279,4.1413,0.0,0.0,288.00975,12.43945,0.7826,0.4726926,1.95355,0.00905,7.47865,0.0,0.0,0.0,0.0,,
2022,venison,75.0,116.0,7.0,0.0,0.0,2.9,0.0,0.34,0.35,0.0,21.5,0.63,0.0,0.0,0.0,2.66,0.0,0.0,0.0,0.0,,
2026,vinaigrette dressing,63.4,265.5,11.5,11.275,0.0,0.49,0.0,5.9765,11.8445,66.0,0.395,3.711,1.3235,9.545,0.0335,24.745,26.0,0.0,0.0,1.4252,vinaigrette dressing,
2027,vinegar,94.78,18.0,6.0,0.04,0.0,0.03,0.0,0.0,0.0,2.0,0.0,0.0,0.002,0.04,0.0,0.0,0.0,0.0,0.0,0.0,,
2032,walnuts,4.07,654.0,98.0,13.71,0.0,2.91,6.7,8.933,47.174,441.0,15.23,6.126,0.002,2.61,0.0,67.5,10.5,0.0,0.0,9.08,,
2033,walnut oil,0.0,884.0,0.0,0.0,0.0,0.0,0.0,22.8,63.3,0.0,0.0,9.1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.08,,
2035,wasabi peas,6.93,400.0,0.0,63.33333333,0.0,3.333333333,3.333333333,0.0,0.0,0.0,13.33333333,3.333333333,0.8,6.666666667,0.0,10.0,77.0,0.0,6.666666667,0.0,,
2036,water,100.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2037,water chestnuts,91.55250000000001,42.00116429,0.0,10.54305714,0.0,0.16695,2.606064286,0.007,0.0235,0.0,0.46095,0.0154,0.015943099999999998,2.619164286,0.0,0.05,0.0,0.0,0.0,0.0,,
2038,watercress,95.11,11.0,120.0,1.29,0.0,0.2,0.5,0.008,0.035,330.0,2.3,0.027,0.041,0.2,0.0,0.1,2430.0,0.0,0.0,0.0,,
2039,watermelon,91.45,30.0,7.0,7.55,0.0,0.24,0.4,0.037,0.05,112.0,0.61,0.016,0.001,6.2,0.0,0.15,298.5,0.0,0.0,0.0,,
2040,watermelon juice,87.74,30.0,7.0,7.55,0.0,0.24,0.4,0.037,0.05,112.0,0.61,0.016,0.001,6.2,0.0,0.15,569.0,8.1,0.0,0.0,,
2042,watermelon zest,91.45,30.0,7.0,7.55,0.0,0.24,0.4,0.037,0.05,112.0,0.61,0.016,0.001,6.2,0.0,0.15,569.0,8.1,0.0,0.0,,
2044,wheat,12.76,329.0,25.0,68.03,0.0,3.6,12.2,0.303,0.765,340.0,15.4,0.314,0.002,0.41,0.0,1.92,0.0,0.0,0.0,0.0,,
2045,wheat berries,84.408446,375.0,0.0,80.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,,
2046,wheat biscuit cereal,5.1,340.0,43.0,78.72,0.0,2.3,12.8,0.0,1.06,383.0,10.64,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,,
2047,wheat bran,9.89,318.0,50.0,64.2,0.0,12.0,17.3,0.2,1.0,540.0,3.0,0.4,0.91,18.1,0.0,1.9,0.0,35.0,2.8,0.0,,
2049,wheat cracker,2.75,464.0,70.5,67.815,0.0,3.52,5.7,7.459,5.635,233.0,7.95,4.194,0.747,14.26,0.017,18.5,0.0,0.0,0.0,0.3354,wheat cracker,
2050,wheat flakes,12.76,400.0,0.0,83.33333333,0.0,26.66666667,10.0,0.0,0.0,216.6666667,10.0,0.0,0.4166666667,13.33333333,0.0,1.666666667,4166.666667,50.0,0.0,0.0,,
2052,wheat germ,11.12,358.5714286,19.5,47.32857143,0.0,6.701428571,10.17142857,0.6825,4.790714286,928.1428572,25.86071429,0.8325,0.006,0.0,0.0,8.431428572,0.0,0.0,0.0,0.0,,
2056,whipped butter,16.72,718.0,23.0,2.87,2.777777778,0.05,0.0,19.874,3.331,41.0,0.49,45.39,0.583,0.06,2.669,78.3,683.0,0.0,0.0,0.1815,whipped butter,
2057,whipped cream,61.33,318.0,6.0,23.05,266.6666669,0.12,0.0,1.616,0.523,18.0,1.25,21.783,0.025,23.05,0.0,25.31,7.0,0.0,0.0,0.0,,
2058,whipped cream cheese,52.62,341.6666667,81.83333333,6.093333334,50.5,0.055,0.0,0.0,0.0,66.0,6.408333334,21.77316666,0.3486666667,1.88,0.0,33.88666667,654.0,0.0,0.0,0.0845,whipped cream cheese,
2059,whipped cream mix,4.1000000000000005,318.0,6.0,23.05,266.6666669,0.12,0.0,1.616,0.523,18.0,1.25,21.783,0.025,23.05,0.0,25.31,7.0,0.0,0.0,0.0,,
2060,whiskey,66.60000000000001,240.5,0.0,0.05,0.0,0.04,0.0,0.0,0.0,2.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2061,white bean,11.32,333.0,240.0,60.27,0.0,10.44,15.2,0.074,0.364,1795.0,23.36,0.219,0.016,2.11,0.0,0.85,0.0,0.0,0.0,0.0,,
2062,white bread,36.42,266.5,142.0,49.645,0.0,3.615,3.2,0.644,1.427,138.5,9.18,0.747,0.5945,5.11,0.013,3.265,0.0,0.0,0.0,0.0281,white bread,
2063,white cheddar cheese,37.019999999999996,404.0,710.0,3.09,0.0,0.14,0.0,9.246,1.421,76.0,22.87,18.867,0.653,0.48,0.917,33.31,330.0,0.0,0.0,0.0388,,
2066,white chocolate,1.3,539.0,199.0,59.24,10.5,0.24,0.1,9.0505,1.0065,286.0,5.87,19.412,0.09,59.04,0.0,32.09,19.5,0.0,0.0,0.0,,
2067,white chocolate chips,1.3,519.5,0.0,61.76285715,0.0,0.0,0.1,0.0,0.0,0.0,2.935,22.206,0.08071428572,61.64285715,0.0,30.33071429,0.0,0.0,0.0,0.0,,
2068,white chocolate pudding mix,4.1000000000000005,539.0,199.0,59.24,14.0,0.24,0.0,9.004,1.0,286.0,5.87,19.412,0.09,59.08,0.0,32.09,30.0,0.5,0.0,0.0,,
2069,white chocolate raspberry yogurt,85.1,170.3703704,0.0,23.7037037,0.0,0.0,0.740740741,0.0,0.0,0.0,3.703703704,4.444444444,0.06296296296,18.51851852,0.0,8.148148148,0.0,0.0,0.0,0.0,,
2071,white onion,89.11,40.0,23.0,9.34,0.0,0.21,1.7,0.013,0.017,146.0,1.1,0.042,0.004,4.24,0.0,0.1,0.0,7.4,0.0,0.0,,
2072,white peppercorns,12.46,251.0,443.0,63.95,0.0,9.71,25.3,0.739,0.998,1329.0,10.39,1.392,0.02,0.64,0.0,3.26,27.0,0.0,0.0,0.0,,
